Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       3/3           print_timing_results() [23]
[187]    0.0    0.00    0.00       3         std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TimerData, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::begin() [187]
                0.00    0.00       3/6           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::begin() [169]
-----------------------------------------------
                0.00    0.00       3/3           _ZSt14__copy_move_a2ILb1EDTclL_ZSt12__miter_baseIPlET_S2_Ecldtfp_L_ZNKSt13move_iteratorIS1_E4baseEvEEEES5_ET1_T0_S7_S6_ [189]
[188]    0.0    0.00    0.00       3         long* std::__copy_move_a<true, long*, long*>(long*, long*, long*) [188]
                0.00    0.00       3/3           long* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<long>(long const*, long const*, long*) [185]
-----------------------------------------------
                0.00    0.00       3/3           long* std::copy<std::move_iterator<long*>, long*>(std::move_iterator<long*>, std::move_iterator<long*>, long*) [193]
[189]    0.0    0.00    0.00       3         _ZSt14__copy_move_a2ILb1EDTclL_ZSt12__miter_baseIPlET_S2_Ecldtfp_L_ZNKSt13move_iteratorIS1_E4baseEvEEEES5_ET1_T0_S7_S6_ [189]
                0.00    0.00       9/11          long* std::__niter_base<long*>(long*) [135]
                0.00    0.00       3/3           long* std::__copy_move_a<true, long*, long*>(long*, long*, long*) [188]
-----------------------------------------------
                0.00    0.00       3/3           long* std::__uninitialized_copy_a<std::move_iterator<long*>, long*, long>(std::move_iterator<long*>, std::move_iterator<long*>, long*, std::allocator<long>&) [191]
[190]    0.0    0.00    0.00       3         long* std::uninitialized_copy<std::move_iterator<long*>, long*>(std::move_iterator<long*>, std::move_iterator<long*>, long*) [190]
                0.00    0.00       3/3           long* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<long*>, long*>(std::move_iterator<long*>, std::move_iterator<long*>, long*) [186]
-----------------------------------------------
                0.00    0.00       3/3           long* std::__uninitialized_move_if_noexcept_a<long*, long*, std::allocator<long> >(long*, long*, long*, std::allocator<long>&) [192]
[191]    0.0    0.00    0.00       3         long* std::__uninitialized_copy_a<std::move_iterator<long*>, long*, long>(std::move_iterator<long*>, std::move_iterator<long*>, long*, std::allocator<long>&) [191]
                0.00    0.00       3/3           long* std::uninitialized_copy<std::move_iterator<long*>, long*>(std::move_iterator<long*>, std::move_iterator<long*>, long*) [190]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<long, std::allocator<long> >::_M_default_append(unsigned long) [226]
                0.00    0.00       2/3           std::vector<long, std::allocator<long> >::_M_fill_insert(__gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >, unsigned long, long const&) [225]
[192]    0.0    0.00    0.00       3         long* std::__uninitialized_move_if_noexcept_a<long*, long*, std::allocator<long> >(long*, long*, long*, std::allocator<long>&) [192]
                0.00    0.00       6/6           std::move_iterator<long*> std::__make_move_if_noexcept_iterator<long, std::move_iterator<long*> >(long*) [172]
                0.00    0.00       3/3           long* std::__uninitialized_copy_a<std::move_iterator<long*>, long*, long>(std::move_iterator<long*>, std::move_iterator<long*>, long*, std::allocator<long>&) [191]
-----------------------------------------------
                0.00    0.00       3/3           long* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<long*>, long*>(std::move_iterator<long*>, std::move_iterator<long*>, long*) [186]
[193]    0.0    0.00    0.00       3         long* std::copy<std::move_iterator<long*>, long*>(std::move_iterator<long*>, std::move_iterator<long*>, long*) [193]
                0.00    0.00       6/6           decltype (__miter_base(({parm#1}.base)())) std::__miter_base<long*>(std::move_iterator<long*>) [170]
                0.00    0.00       3/3           _ZSt14__copy_move_a2ILb1EDTclL_ZSt12__miter_baseIPlET_S2_Ecldtfp_L_ZNKSt13move_iteratorIS1_E4baseEvEEEES5_ET1_T0_S7_S6_ [189]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<long> >::deallocate(std::allocator<long>&, long*, unsigned long) [205]
[194]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<long>::deallocate(long*, unsigned long) [194]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<long> >::allocate(std::allocator<long>&, unsigned long) [206]
[195]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<long>::allocate(unsigned long, void const*) [195]
                0.00    0.00       2/8           __gnu_cxx::new_allocator<long>::max_size() const [137]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<long, std::allocator<long> >::begin() [228]
                0.00    0.00       1/2           std::vector<long, std::allocator<long> >::end() [227]
[196]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >::__normal_iterator(long* const&) [196]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<long, std::allocator<long> >::data() [207]
[197]    0.0    0.00    0.00       2         long* std::vector<long, std::allocator<long> >::_M_data_ptr<long>(long*) const [197]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<long, std::allocator<long> >::_M_fill_insert(__gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >, unsigned long, long const&) [225]
                0.00    0.00       1/2           std::vector<long, std::allocator<long> >::_M_default_append(unsigned long) [226]
[198]    0.0    0.00    0.00       2         std::vector<long, std::allocator<long> >::_M_check_len(unsigned long, char const*) const [198]
                0.00    0.00       8/13          std::vector<long, std::allocator<long> >::size() const [129]
                0.00    0.00       4/6           std::vector<long, std::allocator<long> >::max_size() const [146]
                0.00    0.00       2/2           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [211]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<long, std::allocator<long> >::_M_fill_insert(__gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >, unsigned long, long const&) [225]
                0.00    0.00       1/2           std::vector<long, std::allocator<long> >::_M_default_append(unsigned long) [226]
[199]    0.0    0.00    0.00       2         std::_Vector_base<long, std::allocator<long> >::_M_allocate(unsigned long) [199]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<long> >::allocate(std::allocator<long>&, unsigned long) [206]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<long, std::allocator<long> >::_Vector_base() [201]
[200]    0.0    0.00    0.00       2         std::_Vector_base<long, std::allocator<long> >::_Vector_impl::_Vector_impl() [200]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<long, std::allocator<long> >::_Vector_base() [202]
[201]    0.0    0.00    0.00       2         std::_Vector_base<long, std::allocator<long> >::_Vector_base() [201]
                0.00    0.00       2/2           std::_Vector_base<long, std::allocator<long> >::_Vector_impl::_Vector_impl() [200]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<long, std::allocator<long> >::vector() [208]
[202]    0.0    0.00    0.00       2         std::_Vector_base<long, std::allocator<long> >::_Vector_base() [202]
                0.00    0.00       2/2           std::_Vector_base<long, std::allocator<long> >::_Vector_base() [201]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<long, std::allocator<long> >::~_Vector_base() [204]
[203]    0.0    0.00    0.00       2         std::_Vector_base<long, std::allocator<long> >::~_Vector_base() [203]
                0.00    0.00       2/4           std::_Vector_base<long, std::allocator<long> >::_M_deallocate(long*, unsigned long) [182]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<long, std::allocator<long> >::~vector() [209]
[204]    0.0    0.00    0.00       2         std::_Vector_base<long, std::allocator<long> >::~_Vector_base() [204]
                0.00    0.00       2/2           std::_Vector_base<long, std::allocator<long> >::~_Vector_base() [203]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<long, std::allocator<long> >::_M_deallocate(long*, unsigned long) [182]
[205]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<long> >::deallocate(std::allocator<long>&, long*, unsigned long) [205]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<long>::deallocate(long*, unsigned long) [194]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<long, std::allocator<long> >::_M_allocate(unsigned long) [199]
[206]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<long> >::allocate(std::allocator<long>&, unsigned long) [206]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<long>::allocate(unsigned long, void const*) [195]
-----------------------------------------------
                0.00    0.00       2/2           print_timing_results() [23]
[207]    0.0    0.00    0.00       2         std::vector<long, std::allocator<long> >::data() [207]
                0.00    0.00       2/2           long* std::vector<long, std::allocator<long> >::_M_data_ptr<long>(long*) const [197]
-----------------------------------------------
                0.00    0.00       2/2           print_timing_results() [23]
[208]    0.0    0.00    0.00       2         std::vector<long, std::allocator<long> >::vector() [208]
                0.00    0.00       2/2           std::_Vector_base<long, std::allocator<long> >::_Vector_base() [202]
-----------------------------------------------
                0.00    0.00       2/2           print_timing_results() [23]
[209]    0.0    0.00    0.00       2         std::vector<long, std::allocator<long> >::~vector() [209]
                0.00    0.00       2/9           std::_Vector_base<long, std::allocator<long> >::_M_get_Tp_allocator() [136]
                0.00    0.00       2/4           void std::_Destroy<long*, long>(long*, long*, std::allocator<long>&) [184]
                0.00    0.00       2/2           std::_Vector_base<long, std::allocator<long> >::~_Vector_base() [204]
-----------------------------------------------
                0.00    0.00       2/2           long* std::fill_n<long*, unsigned long, long>(long*, unsigned long, long const&) [212]
[210]    0.0    0.00    0.00       2         __gnu_cxx::__enable_if<std::__is_scalar<long>::__value, long*>::__type std::__fill_n_a<long*, unsigned long, long>(long*, unsigned long, long const&) [210]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<long, std::allocator<long> >::_M_check_len(unsigned long, char const*) const [198]
[211]    0.0    0.00    0.00       2         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [211]
-----------------------------------------------
                0.00    0.00       1/2           long* std::__uninitialized_fill_n<true>::__uninit_fill_n<long*, unsigned long, long>(long*, unsigned long, long const&) [222]
                0.00    0.00       1/2           long* std::__uninitialized_default_n_1<true>::__uninit_default_n<long*, unsigned long>(long*, unsigned long) [223]
[212]    0.0    0.00    0.00       2         long* std::fill_n<long*, unsigned long, long>(long*, unsigned long, long const&) [212]
                0.00    0.00       2/11          long* std::__niter_base<long*>(long*) [135]
                0.00    0.00       2/2           __gnu_cxx::__enable_if<std::__is_scalar<long>::__value, long*>::__type std::__fill_n_a<long*, unsigned long, long>(long*, unsigned long, long const&) [210]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<long, std::allocator<long> >::_M_fill_insert(__gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >, unsigned long, long const&) [225]
[213]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >::difference_type __gnu_cxx::operator-<long*, std::vector<long, std::allocator<long> > >(__gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > > const&, __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > > const&) [213]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >::base() const [180]
-----------------------------------------------
                0.00    0.00       1/1           print_timing_results() [23]
[214]    0.0    0.00    0.00       1         std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >::operator->() const [214]
                0.00    0.00       1/160021      std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >::_M_valptr() [57]
-----------------------------------------------
                0.00    0.00       1/1           print_timing_results() [23]
[215]    0.0    0.00    0.00       1         std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TimerData, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::size() const [215]
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::size() const [216]
-----------------------------------------------
                0.00    0.00       1/1           std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TimerData, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::size() const [215]
[216]    0.0    0.00    0.00       1         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::size() const [216]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::~allocator() [218]
[217]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::~allocator() [217]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::_Rb_tree_impl<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::~_Rb_tree_impl() [232]
[218]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::~allocator() [218]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::~allocator() [217]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree_header::_Rb_tree_header() [220]
[219]    0.0    0.00    0.00       1         std::_Rb_tree_header::_M_reset() [219]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree_header::_Rb_tree_header() [221]
[220]    0.0    0.00    0.00       1         std::_Rb_tree_header::_Rb_tree_header() [220]
                0.00    0.00       1/1           std::_Rb_tree_header::_M_reset() [219]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::_Rb_tree_impl<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::_Rb_tree_impl() [231]
[221]    0.0    0.00    0.00       1         std::_Rb_tree_header::_Rb_tree_header() [221]
                0.00    0.00       1/1           std::_Rb_tree_header::_Rb_tree_header() [220]
-----------------------------------------------
                0.00    0.00       1/1           long* std::uninitialized_fill_n<long*, unsigned long, long>(long*, unsigned long, long const&) [236]
[222]    0.0    0.00    0.00       1         long* std::__uninitialized_fill_n<true>::__uninit_fill_n<long*, unsigned long, long>(long*, unsigned long, long const&) [222]
                0.00    0.00       1/2           long* std::fill_n<long*, unsigned long, long>(long*, unsigned long, long const&) [212]
-----------------------------------------------
                0.00    0.00       1/1           long* std::__uninitialized_default_n<long*, unsigned long>(long*, unsigned long) [238]
[223]    0.0    0.00    0.00       1         long* std::__uninitialized_default_n_1<true>::__uninit_default_n<long*, unsigned long>(long*, unsigned long) [223]
                0.00    0.00       1/2           long* std::fill_n<long*, unsigned long, long>(long*, unsigned long, long const&) [212]
-----------------------------------------------
                0.00    0.00       1/1           __sti___59__leonardo_home_userexternal_acarducc_LJMB_LJMB_src_main_cpp_c770d974 [240]
[224]    0.0    0.00    0.00       1         std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TimerData, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::map() [224]
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::_Rb_tree() [234]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<long, std::allocator<long> >::resize(unsigned long, long const&) [230]
[225]    0.0    0.00    0.00       1         std::vector<long, std::allocator<long> >::_M_fill_insert(__gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >, unsigned long, long const&) [225]
                0.00    0.00       4/9           std::_Vector_base<long, std::allocator<long> >::_M_get_Tp_allocator() [136]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >::base() const [180]
                0.00    0.00       2/3           long* std::__uninitialized_move_if_noexcept_a<long*, long*, std::allocator<long> >(long*, long*, long*, std::allocator<long>&) [192]
                0.00    0.00       1/2           std::vector<long, std::allocator<long> >::_M_check_len(unsigned long, char const*) const [198]
                0.00    0.00       1/1           std::vector<long, std::allocator<long> >::begin() [228]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >::difference_type __gnu_cxx::operator-<long*, std::vector<long, std::allocator<long> > >(__gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > > const&, __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > > const&) [213]
                0.00    0.00       1/2           std::_Vector_base<long, std::allocator<long> >::_M_allocate(unsigned long) [199]
                0.00    0.00       1/1           long* std::__uninitialized_fill_n_a<long*, unsigned long, long, long>(long*, unsigned long, long const&, std::allocator<long>&) [237]
                0.00    0.00       1/4           void std::_Destroy<long*, long>(long*, long*, std::allocator<long>&) [184]
                0.00    0.00       1/4           std::_Vector_base<long, std::allocator<long> >::_M_deallocate(long*, unsigned long) [182]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<long, std::allocator<long> >::resize(unsigned long) [229]
[226]    0.0    0.00    0.00       1         std::vector<long, std::allocator<long> >::_M_default_append(unsigned long) [226]
                0.00    0.00       3/9           std::_Vector_base<long, std::allocator<long> >::_M_get_Tp_allocator() [136]
                0.00    0.00       2/6           std::vector<long, std::allocator<long> >::max_size() const [146]
                0.00    0.00       1/13          std::vector<long, std::allocator<long> >::size() const [129]
                0.00    0.00       1/2           std::vector<long, std::allocator<long> >::_M_check_len(unsigned long, char const*) const [198]
                0.00    0.00       1/2           std::_Vector_base<long, std::allocator<long> >::_M_allocate(unsigned long) [199]
                0.00    0.00       1/1           long* std::__uninitialized_default_n_a<long*, unsigned long, long>(long*, unsigned long, std::allocator<long>&) [239]
                0.00    0.00       1/3           long* std::__uninitialized_move_if_noexcept_a<long*, long*, std::allocator<long> >(long*, long*, long*, std::allocator<long>&) [192]
                0.00    0.00       1/4           void std::_Destroy<long*, long>(long*, long*, std::allocator<long>&) [184]
                0.00    0.00       1/4           std::_Vector_base<long, std::allocator<long> >::_M_deallocate(long*, unsigned long) [182]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<long, std::allocator<long> >::resize(unsigned long, long const&) [230]
[227]    0.0    0.00    0.00       1         std::vector<long, std::allocator<long> >::end() [227]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >::__normal_iterator(long* const&) [196]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<long, std::allocator<long> >::_M_fill_insert(__gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >, unsigned long, long const&) [225]
[228]    0.0    0.00    0.00       1         std::vector<long, std::allocator<long> >::begin() [228]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >::__normal_iterator(long* const&) [196]
-----------------------------------------------
                0.00    0.00       1/1           print_timing_results() [23]
[229]    0.0    0.00    0.00       1         std::vector<long, std::allocator<long> >::resize(unsigned long) [229]
                0.00    0.00       2/13          std::vector<long, std::allocator<long> >::size() const [129]
                0.00    0.00       1/1           std::vector<long, std::allocator<long> >::_M_default_append(unsigned long) [226]
-----------------------------------------------
                0.00    0.00       1/1           print_timing_results() [23]
[230]    0.0    0.00    0.00       1         std::vector<long, std::allocator<long> >::resize(unsigned long, long const&) [230]
                0.00    0.00       2/13          std::vector<long, std::allocator<long> >::size() const [129]
                0.00    0.00       1/1           std::vector<long, std::allocator<long> >::end() [227]
                0.00    0.00       1/1           std::vector<long, std::allocator<long> >::_M_fill_insert(__gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >, unsigned long, long const&) [225]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::_Rb_tree() [234]
[231]    0.0    0.00    0.00       1         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::_Rb_tree_impl<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::_Rb_tree_impl() [231]
                0.00    0.00       1/1           std::_Rb_tree_header::_Rb_tree_header() [221]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::~_Rb_tree() [235]
[232]    0.0    0.00    0.00       1         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::_Rb_tree_impl<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::~_Rb_tree_impl() [232]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::~allocator() [218]
-----------------------------------------------
                                   6             std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >*) [233]
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::~_Rb_tree() [235]
[233]    0.0    0.00    0.00       1+6       std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >*) [233]
                0.00    0.00       6/120004      std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::_S_right(std::_Rb_tree_node_base*) [63]
